id,tuple_nodes,tuple_feature
2607,3692;1153;2694;4662;18439;272;71;11373;2667;7171;2425;8425;17856;2875;2643;10621;217;13839;103;2811;12749;14755;9328;673;8603;6338;7826;2112;2821;3556;83;5509;2508;7350;1925;1234;5717;17721;11373;18292;3332;215,18.2380940471864
2609,8328;1603;13393;722;937;566;3251;17722;8328;9727;580;628;17141;159;1735;125;5931;8522;2066;1528;4761;11673;296;8003;16489;7729;6861;15206;3566,14.537335316869196
2611,362;6187;15989;13547;659;7462;184;9628;8392;17332;10403;27;18405;4786;17818;49;226;16;392;2446;3389;4682;4139;10261;12453;11496;613;92;15781;9219;7325;11604;16690;0;5088;4019;279;1158;14601;377;85;8392;1085;10459;8807;2658;13276;550;17891;12503;279;15997;7016;122;10295,17.193192530624938
2612,10211;18273;2195;1338;7979;819;2730;3139;7389;3036;17274;6957;15995;3868;1484;4741;15755;2770;3426;5204;783;2390;10008;105;3714;1686;14997;3880;10180;8559;2672;15425;1890;1177;551;1043;17247;6093;5241;525;56;6382;63;1556;8206;10;6805;15533,12.205868512196314
2615,4744;349;11681;1212;16252;14018;17729;2555;3453;2896;3887;11636;7218;14838;9;15793;20;97;7535;6728;3171;9996;4693;18166;9832;352;226;757;8496;60;1893;9117;2401;16229;314;17248;15749;1848;1875;2630;3015,10.90316872676498
2623,11265;804;13961;4185;9;10453;1419;3920;15560;6612;13130;7673;4610;8585;4688;1884;18195;731;8038;13460;4395;14638;12221;4840;16459;1030;4581;4580;10341;2671;14190;88;1622;440;8691;391;9737;17264;13320;3261;1700;18189;14931;7576;12889;10092;15810;6863;3823;9917;159;2083;4168;16562;251;49;5454;428;5866;3481;12425;6364;1030;842;2530;11839;459;10243;165;2767;93;5652;10988;911;11311;15139;13062;156,11.880201166599866
2626,5288;2586;1028;2668;5058;8710;14475;928;14123;8564;3324;1127;1790;18539;3184;12470;10723;926;67;1340;1746;2455;1901;7679;4600,17.61774622945009
2627,102;83;1617;12923;1343;11464;381;3391;5764;6336;13009;1105;10077;2395;822;11567;10444;1616;7507;616;12893;7363;358;8646;7779;14718;10102;5880;6987;9848;17554;2912;194;4688;1672;3635,15.657635473396281
2631,605;31;6068;15879;5671;5501;3823;994;5982;14596;254;242;4952;10878;3441;5338;77;58;12689;164;15562;14919;3598;12251;14459;9229;5348;5121;5038;15179;19;8756;2161;8651;91;12925;14408;3837;10198;1943;7970;4238;7592;15502;16832;8385;3188;9227;5066;2912;7007;12411;18262;75;15307;1351;18152;8489;8462;11987;17723,19.957193240357938
2632,3587;11956;435;44;9865;9992;864;94;12859;14649;1040;6193;17717;2640;3265;34;7962;204;645;14479;18041;456;9907;12663;3048;1349;2245;5328;18926;9352;291;16947;16711;12167;3947;0,10.01750666651725
2634,3563;13481;3913;7156;1523;40;13219;4731;9427;9769;6282;8355;8146;10294;120;11934;11763;2936;3211;2965;2145;11322;567;174;2304,15.260407292649374
2643,14971;842;71;56;2165;9063;6324;1885;13431;8509;16136;3504;10836;16825;9002;446;74;130;15181;18096;6763;4669;11319;15874;7919;588;7079;178;14697;11990;1635;8263;127;7072;12495;2415;9280;1543;681;13731;2489;610;13928;4377,10.444270983125637
2654,3785;5929;5141;7901;18289;1864;1819;10484;869;13798;2414;145;6948;7680;18142;4657;2261;15313;599;6138;11602;8361;47;1716;14038;12469;3090;2619;15543;7654;9921;18760;18199;11868;1748,11.507529717887273
2655,8230;15473;97;14875;16740;11199;286;36;13554;1856;3867;854;17922;3612;278;1456;15779;169;16784;16849;339;15363;18781;11081;1358;1698;7160;3165;9871;4169;747;1732;1751;18357;17955;287;10591;240;18556;7135;323;4372;14689;8275;13812;98;18650;2580;2563;13205;68;666;16032;69;4714;5801;4381;2572;736;14219;8081,11.481832025076194
2657,1618;7782;83;238;16709;7849;335;10058;8455;5757;72;17880;9542;475;14504;7248;13874;9264;5427;4880;845;16497;9293;281;3397;7741;103;11322;14220;14667;325;8755;14950;5565;15562;7498;2749;9924;382;15716;659;6282;9073;182;56;3107;17864;211;7420;2867;4226;11501;10936;4322;13393;371;1374;2204;5247;2215,18.357358356575446
2658,18263;347;7506;18996;12692;10434;2260;5239;1692;12335;1458;2583;2191;15798;872;12254;4574;1231;17162;117;42;3004;796;1288;5047;16688;3051;8174,16.03279490660352
2664,15744;6650;3397;6279;9655;17830;2173;524;1742;11991;6538;9459;18560;36;285;17118;1572;4212;10407;12755;63;15963;1727;6242;93;34;3295;739;10029;8431;2582;5399;346;1877;6227;2414;1409;488;9109;3477;206;2967;7035;12129;1381;9306;143;17233;7117;4171;7957;18850;18696;1833;11468;2709;7497;1377;342;3307;990;16410;16752;3465;11970;4160;8449;8319;9930;762;17289;2864;4276;18;2958;187;18947;12017;5358;17;298;4648;11158;16076,17.695021689921663
2670,668;16858;6217;11506;9841;1206;333;11332;6797;3908;2224;17695;489;4042;17530;16;9274;2477;7359;12849;3716;813;7483;12618;10586;70;5923;1778;18205;144;9731;3533;15303;16921;1755;7564;10876;8604;514;107;350;623,11.970571626212822
2671,285;909;7221;3738;2343;17714;46;11567;4543;7049;18976;15496;2021;4767;16321;144;17932;482;18490;11081;7692;4768;13430;13809;8131;2499;735;64;13321;1587;5259;2083;15126;1580;6717;1423;1354;550;9089;10430,14.132788376424795
2672,12029;1188;5622;6708;4407;7418;11918;11925;11747;6487;1541;8751;121;80;182;9642;6333;15734;18434;17081;693;700;1000;13983;18155;4263;447;7501,17.727110132239908
2673,13373;14870;7636;12195;14605;6052;4682;3768;150;16572;4108;12425;2739;188;6609;9465;1519;3210;746;2622;4441;8902;2492;808;7216;131;2690;181;1665;9184;963;14682;8630;16654;12299;1250;14922;10473;13437;2137;15378;646;101;39;629;17351;4042,19.019297440075874
2676,862;2;5265;4374;11290;8762;3462;3218;4609;10717;4209;407;1428;553;8599;6339;8539;452;1;4673;1085;1482;471;1984;1402;7245;852;844;465;1008;112;1656;6847;8954;6622;2480;5840;2292;469;4525;110;448;354;5201;4388;3707;43;479;3826;7124;766;330;11001;780;10113;10183;4427;3987;10330;2268;1072;15778;1298;4769;1049;8277;11153;3608;4241;14054;12928;302;1099;269;7765;2691;1646;1177;7245;1970;16066;10885;12675;5126;16733;646;1676;56;1733;4873;87,11.028261108014556
2682,3485;2169;3738;2757;1754;2440;595;16988;5915;79;2883;2594;51;8789;8010;17341;233;9436;17900;17848;627;925;18144;8798;13714,17.41967535306101
2687,16;6877;8829;3819;15213;2664;147;8104;1084;16179;10145;5524;223;9872;214;9336;10364;11772;1904;12760;4859;10267;155;12523;11739;3509;4848;12670;13311;1650;8082;14;2475;4760;4620;12114;15652;515;1085;14271;8681;12094;14972;830;57;114;12834;10086;2235;12405;17836;845;2411;14713;8827;601;44;4112;443;15336;1649;8509,17.42508562556339
2691,12866;287;2369;2838;11724;2676;10829;7142;228;0;5750;4648;0;15115;903;1;11493;18649;17979;61;4699;3019;7809;9111;18505;2678;10;67;5557;16270;348;14816;8124;3024;6088;10252;12123;17093;9178;14538;3380;3054;5945;324;16266;10140;1804;17128;4709;1189;1726;13845;13445;195,19.944268216037397
2694,51;10586;1481;14360;14632;11421;18803;1943;436;12431;15655;1977;5455;7560;237;7487;154;18541;6180;17955;2199;17041;10968;1079;22;11271;1074;348;3728;6910;730;16555,14.23963453496297
2695,1189;7656;3921;1049;15538;2726;6628;6069;104;3010;1982;319;16064;6820;1665;12575;10070;13646;115;3595;2627;9244;16045;5500;14973;1266;7127;3355;204;4377;157;3501;17578;5798;940;4372;13280;17;7293;43;143;397;7117;2096;1702;17150;1074;516;634;6539;1266;18187;6102;1972;10037;4990;7195;10411;18050;16252,19.121385935115384
2698,18463;5830;16016;37;2066;10270;1200;403;8265;969;1516;1208;10404;1186;18564;18890;92;4885;6026;1223;1754,11.030112289606478
2699,1369;8385;3756;11107;330;15080;16189;101;6907;2207;14896;90;12476;5698;1476;5853;18026;15707;375;15344;343;562;6093;16439;1296;1884;6374;8599;11444;18272;5675;16588;632;4253;99;16703;5553;10297;16738;4985;7198;11334;2074;9959;7986;12756;204;6320;9791;424;13894;10366;2660;9448;991;1473;8466;15860;147;1078,11.63319755572083
2704,8545;11042;2065;90;4206;5962;2273;15804;145;15622;23;13584;610;7507;12694;7662;542;3118;10155;257;8606;11326;9482;8521;5667;104,19.40596898748556
2709,3414;2662;4957;1187;84;11890;1096;3962;12236;11243;9154;6916;7291;13542;16579;637;4343;2316;135;52;7263;7952;14699;2394;442;16725;13267;2791;11419;1203;65;58;15573;2457;1316;12189;4242;1546;1328;632;6939;12031;10763;4415;13203;238;301;10061;14010;11885;12101;12505;1035;5336;10648;9055;2024;8573;10538;222;4181;15590;9046,18.520868680632205
2715,1437;16501;367;116;6686;4425;8926;13219;9655;2703;857;17476;294;8480;2398;6604;6720;957;356;10071;190,10.943486254783334
2726,11590;12054;4243;17370;2313;2200;1908;11668;11341;1407;899;13599;14026;2921;984;10585;15374;11324;3908;393;5569;197;188;16197;17421;3596;313;652;15534;2168;7490;12802;7714;17577;6976;6441;7913;1788;1700;10240;14998;74;2997;5726;12065;12566;4975;463;1195;5074;2191;7840;193;17048;351;5078;7273,18.13740099622362
2729,18263;559;11642;7057;9132;6656;4;9377;245;5766;1151;1562;551;11564;796;6965;17281;14412;11166;1090;2788,13.707318661765754
2730,18153;2;722;4472;17912;1259;17389;13276;90;15691;1560;8751;8746;6484;10125;11446;14331;213;3350;939;10021;12009;226;1508;5700;8274;7007;7463;104;295;14363;6551;1400;17253;839;64;1500;14011;2262;10135;18715;128;848;12338;8222;1039;8189;1738;351;4314;3788;15007;272;12344;3405;12668;16762;9695;10713;1482;9028;3535;613;2086;6542;353;11683;3190;565;4382;17782;7108,18.51894036802739
2739,13574;1905;4435;11805;293;8200;8754;5457;9071;6704;7268;28;5623;11312;18233;15853;14780;404;14876;1593;113;17582;2984;663;2890;184;287;9865;117;15405;1247;17615;10992;5478;181;687;14051;10895;16616;7069;419;2576;9688;61;9299;65;8800;352;6946;462;1283;364;4424;872;1388;1870;92;10818;2921;16284;2175;444;10280;18340;16350;246;13947;6291;18142;6377;1345;9917;176;9379;11699;8908;945;4102;13427;15;315;113,19.962183419798123
2740,114;10521;2487;11475;1897;17456;13918;9098;8603;923;10332;14;196;14501;11048;5960;1691;2320;1200;2287;15807;10022;8284;14881;9057;347;8593;61;12220;2304;2563;3401;14441;2060;5611;1801;11253;17524;1044;85;192;38;99;6382;1506,15.419287181174978
2743,6031;221;159;784;16289;1592;3900;402;2554;6071;7143;13;15858;13773;2269;1316;285;528;13299;6884;6827;18741;7515,11.777323141179256
2744,2768;1656;1560;6145;1403;2124;3431;179;11611;4037;241;10004;13077;18426;8053;4002;5335;17673;6041;3826;311;13201;680;3451;14396;1411;2502;5916;1357;8247;2613;2153;12335;11736;1300,12.000398938265192
2751,10396;405;4115;9089;7789;11577;558;1815;13055;2613;7195;11156;11475;14604;555;14359;90;9243;2704;1387;4172;8538;982;3433;5626;5222;1541;1134;506;2807;4043;3853;8382;16157;88;12022;4329;615;105;938;16662;1778;205;14850;14113;8548;12538;13610;5292;8245;2130;8506;11572;529;5956;16537;263;803;784;17365;41;16173;8707;562;3600;2857;6822;18891;2053;2857;15371,11.355213950420163
2753,8039;6490;2819;4287;1036;1868;72;2095;1102;10691;15135;3412;17853;2495;7223;3587;11846;1078;3011;1342;7994;8380;12378;57;8348;14280;96;13511;7447;187;96;3859;7917;180;9604,15.653752336778336
2754,15732;9081;2989;1884;3112;5431;5861;1624;6;18348;9868;2765;80;18370;4804;11922;118;13642;804;8607;1257;10288;13410;7363;1146;6528;82;7929;1289;5741;18675;10162,10.156926828532038
2757,14237;496;3615;10519;5054;9152;15155;7566;1244;4092;18278;14433;140;13084;4395;8838;1438;8729;178;9857;12312;5721;3715;13059;17196;2262;1858;1325,12.983549646095138
2762,10569;15445;5565;1478;4616;10691;80;6243;2226;4240;3556;3731;4321;1750;15724;3704;1553;10200;9279;18460;617;1346;159;8945;5435;82;8300;710;17248;15268;2367;1541;15144;1711;8703;15459;3851;8583;10687;3228;11984;15833;14028;3279;1950;72;18240;9429;6529;14639;2776;8305;13133;12961;7737;580;196;7003;1330;107;389;14982;15531;70;466;1727;6139;124,17.086471069743396
2764,12304;12340;1509;249;997;1495;15505;18206;1376;10303;9434;10902;10807;5614;1166;5538;17056;2700;761;10844;15006;6736;18320;2234;412;3802;1060;615;15498;83;14801;18;7402;10417;11687;2025;2047;5364;891,17.258310144025867
2766,3098;8735;7918;121;3085;1463;2520;3013;4782;13977;11834;202;9118;1826;68;4106;1325;341;309;5342;11876;6890;1017;2190;6546;2045;8713;16820;1780;72,17.91141073989892
2770,18791;14476;4012;798;10767;2499;4474;537;16354;5416;11049;17791;2604;61;11934;12808;2273;13447;4502;1983;18591;9248;174;5124;14604;5957;9;429;295;152;11921;18492,13.647323664879114
2773,812;1163;17032;925;16129;8430;8429;351;12183;18077;6342;7051;802;428;14586;7400;13356;6758;13859;1748;240;7451;4888;18910;7181;15616;16356,11.867990122349507
2774,400;9881;4289;647;16672;15654;1527;687;6907;8637;4867;3213;9815;1493;3635;274;2322;963;1702;6507;9417;7660;12361;68;756;12407;3102;13161;10694;10352;11860;18915;1065;11418;3721;9103,10.908542119001037
2778,3210;4;400;17306;386;140;5416;14926;597;3808;5985;864;6936;973;1773;7298;126;5236;6701;387;375;3996;16045;42;4739;4663;941;5887;2296;886;7984;9987;863;15780;2526;350;202;4142;17562;14434;5519;5942;5319;4528;6562;8156;1126;11010;4252;14739;6303;15164;18553;193;14;5995;2028;1276,15.21483724166535
2788,15687;12579;15536;1870;1012;1168;6337;3525;12423;1993;6676;1909;8005;12153;3619;5057;230;11349;53;676;3950,10.856518512508531
2796,296;16974;739;25;1015;2362;8257;1928;10702;6914;4183;29;41;643;2350;17212;909;2451;5406;17214;13301;12093;237;5395;9731;12955;6515;2108;87;478;363;15378;7515;132;16179;125;1172;848;11695;15345;749;540;13959;3165;8295;5113;1521;6597;7889;1847;8205;13949;5784;518;9031;6347;8771;699,15.925458048430379
2806,5095;2360;885;98;3846;457;2355;1993;3909;11035;17766;700;11609;245;3492;2423;95;16178;125;16648;754;3057;14643;3809;2630;8901;7183;8487;7417;1053;796;467;1012;9832;11605;5898;8340;11762;2657;8656;1650;464;1829;10;16581;1360;15231,13.729295719999907
2808,525;4545;1451;1716;1083;2906;9043;2189;150;90;8265;12985;4447;4193;12909;15514;1584;6650;633;1658;8910;2058;478;3131;2497;3208;10493;17813,17.552339500342804
2810,2874;13833;4129;18063;5478;1730;1725;5136;7685;14861;12257;4767;93;12318;18481;16848;6901;3437;3611;5157;1730;8509;4106;52;9637;599;3865;317;101;8686;6091;882;5247;1674;2917;1722;2489;1303;12520;10776;11122;13946;12851;1040;67;11427;949;8329;2870;554;3217;17674;588;5971;93;1133;15619;1783;822;16706;2447;10791;10636;4756;7292;106;3443;3446;3408;7002;9242;1772;197;1822;16384;10448;1120;10012;7578;2215;273,17.173387072305033
2814,14431;3595;2469;999;9991;11421;1047;14591;158;2162;4856;247;1500;287;7725;134;514;2480;183;9364;612;74;155;2506;2534;774;240;4454;9490,12.048791245526532
2820,17670;61;8468;10926;1995;4336;85;323;6172;11358;13310;7544;8265;95;9191;90;74;86;9883;17261;223;8501;229;13012;16058;11967;14795;2623;4183;9592;717;293;13598;18258;1892;2453;9834;12770;12988;18357;18962;13873;14711;2364;4359;6132;2333;3993;921;6450;1548;10204;7794;17786;209;9811;14203;467;3019;6545;81;12400;14211;1042;2018;1078;220;2396;8234,11.50145896508063
2827,4704;4163;16531;10470;2936;8027;6237;14062;684;2383;7240;14247;207;15696;4477;5051;18949;16;7265;810;1500;15837;3639;12382;1166;3758;3915;14848;259;520;8343;13531;9928;1800;10733;3644;16563;122;8623;230;14454;870;9863;615;369;2629;4598;3588;10501;270;16541;1319,12.352889099178757
2828,7631;224;16698;5258;13128;86;1636;1834;1548;6755;4874;6676;567;14143;18523;2795;9965;4725;2160;8091;1405;985;568;7633;14845;9205;856;259;314;137;8582;644;36;736;10886;2570;11354;3813;253;4482,19.330424887871054
2830,11224;19;130;56;64;108;96;12283;15542;13347;17534;4165;3817;889;1568;2378;28;2206;1190;10138;2983;15244;320;16385;15449;12366;4981;115;431;17951;801;16770;7827;16756;11034;9835;2258;4729;17858;475;2446;18577;2090;5619;540;1168;15253,18.557776674222964
2835,197;554;173;1767;2469;14402;121;3587;29;2115;15463;5454;128;6517;5103;1369;1095;17592;1025;1007;3410;3585;14643;8643;6264;1255;1164;76;13290;9249;5833;6498;2355;3954;9657;20;3298;3007;1011;593;2040;10630;16081;7333,19.882514800333745
2837,14146;16606;533;827;16309;11658;8135;5733;15908;8161;10024;356;8634;1332;6776;3365;2349;932;16162;861;2760;4766;18974;1306;331;17245;1320;128;13909;8995;4346;18723;13420;2708;488;10521;2248;2334;3060;1808;963;12740;12735;4549;11109;668;5880;43;3401;3332;14338;318;18596;11051;10380;4401;127;12322;509;8845;3536;4742;14644;15646;354;17092;4597;14686;7215;13279;7437;147;14185;3097;5670,19.069715919286757
2840,11739;1333;7474;373;3;16171;2911;4275;913;8013;18197;2867;3184;0;2528;4134;2328;7647;4736;644;14687;12641;13176;4432;1911;4816;848;5839;3320;4545;2684;3618;108;5966;14892,13.032227126341743
2842,14795;4931;8225;183;726;15911;13997;24;341;9204;7968;11532;6494;15233;15364;4265;4912;14432;418;3528;7205;2948;57;9108;16047;7749;7080;221;4439;3391;245;6140;13800;17211;8747;2054;1114;14326;1051;16079;16018;2085;2181;2706;47;178;7336;7048;6385;2893;69;6746;13516;180;1278;8595;3561;1803;1740,13.088313121260533
2853,307;553;2256;909;8383;7256;7808;728;312;3733;932;2699;120;16470;2574;8649;92;4554;2544;12796;8409;12605;5939;362;196;7241;7603;10162;237;4391;7497;211;1959;5885;10646;17577;5694;8338;632;1065;2394;7327;2146;1971;15744;491;14163;17959;2697;18185;12614;12667;9509;1112;2896;5766;8873;7627;10620;1065;15311;376;14798;434;5108;6535;14721,14.468917253070238
2855,5520;1796;10964;10951;118;13554;15587;638;3635;4017;549;4656;440;8335;10287;148;758;17043;5442;7565;12097;17149;1320;78;819;15044;15152;15332;2564;11588;4826;16307;9748;11408;25;2576;16734;660;11284;13466;1840;12842;12861;309;220;5542;14752;13600;1;5796;259;1718;1299;10051;14432;2232;1563;10611;3194;7174;8840;1099;1236;12330;8523;5061;10105;2431;38;15285;13639;10896;1770;12653;1830;588;5735;11177;18817;16587;776;13248;12855;10048;9374;11889;1563;4866;3858;14894,10.294481713370422
2858,5003;7817;400;916;18573;7185;7019;3459;4235;3064;17170;4497;12018;2091;10545;15747;962;15820;12726;15125;3938;6583;227;1194;2197;2285;13366;13839;4008;505;393;11877;112,18.440511348942316
2859,2223;2916;12574;10133;11354;5171;10157;4994;2500;8518;13788;13859;261;17310;782;8084;8848;5588;3254;1006;1089;204;12327;4108;6647;13340;2262;1045;1270;11112;353;5109;5195;6530;16682;2910;6189;1477;6125;57;322;167;403;18240;5238;2465;3203;1851;2944;2628;694;2724;8983;8443;14021;5658;18037;207;1084;1328;179;658;11737;162;2277;3410;1207;7471;185;5023;16280;2523;1386;2990;819;3272;14876;4193;4904;852;5300;13260;15911;5664;109,16.9744354144246
2862,970;2181;11558;7721;1851;1042;441;1002;167;7007;2879;541;2331;2789;450;716,14.3749398779605
2863,4546;2134;9653;17315;5645;16310;3632;208;114;9357;903;3014;301;1918;7451;8830;7672;2242;4290;376;15759;62;8381;4084;1703;4510;241;2239;105;869;12966;18011;478,12.531120294672288
2868,9030;10456;4680;6631;1974;4433;15117;226;7913;2018;6233;1733;431;1968;3759;575;69;1650;6239;967;1;8464;127;8138;854;425;16563;6753;7166;4949;7510,14.166981557141376
2877,18358;1874;1124;5362;15964;4820;76;18212;16325;781;1934;2910;18313;3758;17396;3382;12942;2004;9410;770;10446;1414;306;477;8994;11944;2886;16893;656;8383;126;9259;3503;818;415;12447;175;11385;694;3952;3284;17871;9634;153;9236;920,15.587310811529134
2878,6070;617;18787;4531;12960;9960;7664;4633;4476;7078;1138;48;514;63;17226;424;12778;28;9403;2204;2394;421;8435;1203;2777;5179;3848;1698;725;15560;4354;55;1903;6795;14221;5971;3629;12737;18063;5621;14691;18292;9577;6302;3049;1321;634;97;5845;8286;6773;7270;4870;21;14153;9584;18738;18840;238;1668;1908;1147;4482;1159;15565;17124;4397;8579;254;17132;109;8865;10028,17.796522306960085
2888,10786;15946;26;4686;2020;1101;348;4489;1238;10677;7757;6642;1160;432;451;6154;13199;6615;2334;17591;17860;5237;3401;9359;75;2203;715;7305;2430;9736;12695,11.85305276247041
2889,92;1541;3284;12568;4578;2491;12921;2906;13715;5838;7260;2550;5937;100;18611;1341;15535;4096;8497;8891;452;10458;13613;655;66;4424;4497;7874;330;1391;1133;8979;10649;17210;6031;45;16234;15448;1818;2943;4925;7797;9927;1119;6615;92;5977;183;1931;23,15.27076777977992
2890,2019;212;1934;13458;2164;7439;5861;190;4572;943;5966;18121;12209;233;16918;1441;18666;1976;230;6770;3411;10819;75;6933;3319;10508;2541;5006;4698;6053,19.42467486615707
2891,11906;465;958;2935;94;9688;3245;8621;10334;1077;7853;265;1211;250;5984;3372;13054;2037;5415;5988;3963;7935;12490;13956;17679;3630;12445;1832;11619;5757,15.460867645488253
2894,13;14560;9503;165;3157;3140;10629;28;6541;14081;1349;16529;1620;3687;1024;129;95;4854;963;3435;5755;1985;12084;9658;3750;14648;1497;12434;2327;119;454;286;3390;3353;3303;1760;108;18571;5644;17668;3006;10185;16369;4291;409;3264,18.710141062314122
2898,8485;355;12145;3616;4883;3814;8509;961;681;17127;6276;3485;36;3828;2287;4432;12577;903;16101;1339;3201;470;7222;3752;3092;17700,16.852166302877016
2899,763;3759;4571;197;1184;7119;62;18508;710;72;3273;120;9340;17801;15880;164;10929;10033;13142;17628;3125;1056;3414;1362;7727;15537;11324;6669;7753;148;8;8803;12598;1758;2218;3681;16155;17704;12;2312;2714;127;6036;16222;177;932;1088;15883;1379;2431;14721;8534;353;2514;100;14097;13219;9710;2144;15555;12481;16735;18907;10854;2085;2395;11838;1020;55;11877;789;7344;9588;3539;7417;1969;7444;6398;1319;1657;1440;9331;6412;559;5660;18763;1773;8543;277;15158;1364,14.210046858817918
2907,5023;5701;14302;1637;16406;12278;18878;249;215;2941;17275;1895;6849;4595;2608;242;630;1418;7141;8609;1140;1950;11047;1411;999;695;6721;9339;660;7975;0;12146;10644;441;1933;8618;6081;6349;1027;7;2329;615;19;67;4222;601;1859;2042;16746;5431;18851;356,12.50345176699307
2908,2051;338;10293;143;12803;1749;9599;877;12309;7098;3218;1917;13711;318;10734;150;11204;134;2703;9513;60;15707;3536;11502;3049;8099;4817;14156;2026;8081;469;9479;3518;12217;5064;4151,13.518237040305078
2909,692;12559;12162;1288;1205;18091;973;767;3741;1337;1788;411;9205;10716;3578;10360;4377;2916;6748;224;358;4367;2725;494;11082;2873;4898;18866;16093;12436,15.998676437580734
2915,898;3994;9616;2532;7798;4300;16876;7016;4643;1210;1491;419;138;2497;10311;550;318;8346;2;672;1074;114;653;11197;6567;10693;14449;704;14801;552;184;90;12081;814;6513;18312;12396;301;10086;16950;316,10.509964378397083
2920,1752;3442;3638;13343;5657;1978;7398;13647;14018;279;17445;1880;17526;18065;16924;96;5004;8946;17001;972;3854;6856;12045;12365;8963;9148;208;3288;743;562;3020;465;255;3051;15584;3718;7922;1080;1520;299;5624;6972;3695;12376;10150;5274;756;18644;13376;15359;7787;12562;1326;18000;636,17.372206194220105
2924,10841;6199;16533;17099;5645;7725;12123;193;5132;2070;855;12605;2149;2231;790;17788;7658;904;14538;13293;960;812;14669;14392;5645;16926;3420;3466;78;360,13.114322292321118
2926,11482;17495;11705;6940;1352;8255;1851;2977;2014;11694;523;4060;73;240;817;16752;7521;5843;15939;7988;3816;3132;7801;4268;528;1629;2044;11463;10125;9574;9135;6305;5109;17046;6370;320;749;187;8313;3025;2042;9376;14482;661;7973;3903;18663;6508;2948;7063;2642,16.07000278760654
2933,8593;9598;2539;1893;9728;17443;9829;10316;87;2690;6558;1194;7224;12764;9119;181;10521;9592;7624;17959;4694;1116;9219;18532;11687;7014;7341;60;9877;14219;231;2215;3102;2807;15716;512;7449;14380;123;131;11370;5118;3408;3569;15647;73,18.67848980761334
2941,8512;3483;2597;2892;11960;4346;2117;3007;1684;12919;1398;9175;5281;16657;44;10331;231;8920;5225;9409;789;15566;17713;1904;4757;475;13650;11413;13517;621;4437;72;152;710;66;11802,11.266638100339696
2945,15838;6630;18805;9792;3378;942;6681;14627;17236;13213;3047;11079;1123;5050;7478;17586;11474;2036;2305;142;17450;1859;173;14632;4152;269;40;1935;10152;6353;7006;11495;16767;536;560;2820;16745;39;4437;14678;2498;8742;9085;9344;1356;16363;18397;10631;3160;125;10602;7822;3568;3530;1975;3074;16255;1194;3051;2409;4344;3132;11072;14834;106;10768;4070;11577;11;385;1284;2233;296;11335;15534;17805;249;139;17028;9643;12860;3875;13089;18134;18645;30;12669;924;12837;406;4133;4586;5892;3097;13658;1444;11862;14825;4742;4835;15586;11713;3549;2860;1773;5590;2842;4173;4110;4385;2009;5269;1206;4286;2990;5433;16182;2474;84;6815;5775;2243;297;6135;2097;11161;15529;2264;9390;8665,13.163802514952001
2946,821;261;6965;4262;1198;5387;17379;955;4451;1028;1271;6765;2706;182;53;2537;9778;3859;3393;326;194;666;3093,11.309888185554847
2950,17062;65;131;16005;177;18798;429;4167;1015;379;2966;5245;16067;5172;8429;3647;3255;967;7015;101;227;3787;11163;8892;4340;58;8946;750;9337;1864;1031;279;3314;2615;7929;2306;9998;10819;15450;3562;15;18339;3005;13558;1044;96;15235;6381;7667,13.098024967799486
2951,4399;8995;1705;17822;28;13286;4994;13839;6744;565;3884;4365;768;11156;1539;12745;10444;1243;12851;10835;2937;2615;5815;15070;2086;270;16946;16239;8182;735;3696;15716;3254;3472;6310;644;17556;4773;1079;14154;3802;159;1199;5690;12339;4232,15.988131030863812
2954,4070;1063;225;3205;480;15155;3197;68;4099;9115;4060;2981;12047;3532;4404;358;4940;1203;361;111;10494;1248;16309;9195;16772;15133;11739;6019;27;6421;119;405;2376;10680;190;17530;17504;11628;9275;16695;18;96;3113;15781;1923;10953;882;5380;226;631;7001;440;7237;13384;4589;3065;17681;6104;16794;5425;4835;11127;16584;11284;2652;58;17008;18845;154;3315;141;95;6061;15218;9464;5802;1569;6915;1009;430;18131;16224;3084;4128;7665;996;17584;6792;1406;146;6588;18766;2363;7140;85;5218;1311;874;13004,13.789606252847397
2956,4796;18360;2354;14805;1154;1803;14030;2474;3827;197;2356;6841;18228;17646;12067;1250;1959;959;5030;2775;18168;11492;2779;6093;8883;322;4811;7493;17484;52;13186;8731;3305;11308;717;2672;6931;1739;1004;4453;2562;14056;482;1126;18063;15397;4908;7778;13641;6927;80;3210;937;10393;6156;110,10.776354947939062
2958,742;6234;12494;5751;11347;311;78;18214;9542;16735;11833;7739;489;5010;916;3102;9234;15349;2833;10445;5042;6432;7855,19.039885453669253
2961,308;800;1088;17730;1397;6992;1045;9325;7791;121;693;8104;3896;2976;3445;1005;3956;2377;11044;3258;16027;2185;12310;14048;18313;18032;12957;90;12590;11989;10362;3008;15243;5526;1822;84;9145,13.043895818188659
2970,1075;206;738;18761;8034;12102;14092;782;15452;1038;1606;17896;13490;7813;18762;5155;16085;940;12530;8184;9663;6913;18115;12839;15901;3380;6187;2254;12209;1299;710;2474;9139;160;18023;4596;227;5531;10572;1816;3097;2849;1513;18260;8250;8758;10737;6293;120;632;3637;8729;604;2471;6714;7689;827;2088;6155;72;6339;353;9726;17499,13.23651103365033
