id,source,target,edge_feature
851557,7634,19114,0.3997425157255746
851558,7634,19343,4.760966500517002
851559,7634,19583,3.4014358497110035
851560,7634,19710,4.0353626031864795
851584,7635,19157,3.590310421042455
851643,7638,19377,0.29789009749148776
851675,7639,19627,4.462849373324403
851701,7640,19987,0.9823741488622689
851784,7643,19120,1.0130771367152436
851785,7643,19686,3.261400305469489
851786,7643,19957,3.1742592013712962
851813,7644,19280,0.17799893793652488
851814,7644,19698,0.30191336368570354
851844,7645,19562,2.3475384542513282
851845,7645,19974,2.327427213368697
851867,7646,19379,1.2744044728355202
851890,7647,19241,2.9026476065245688
851891,7647,19524,1.5096682915970532
851892,7647,19695,4.47439731902292
851922,7648,19110,0.03780153695578936
851923,7648,19111,4.9862220150896
851924,7648,19162,3.2337609963266756
851969,7649,19407,4.931852704351677
851970,7649,19411,2.2464040208566374
851971,7649,19563,1.5974966606132601
852006,7650,19481,3.543670066133433
852007,7650,19740,0.30069171498826597
852029,7651,19243,3.225739483908214
852030,7651,19559,3.8917176708916728
852078,7653,19590,0.5868531934213539
852079,7653,19688,0.8661998333605836
852116,7654,19084,3.5672842191918077
852117,7654,19329,2.8188264044485454
852118,7654,19713,0.7269704177269748
852119,7654,19930,2.816942028172729
852146,7655,19028,1.9342792849227268
852147,7655,19085,0.4508288656923576
852148,7655,19181,2.056272242627008
852149,7655,19242,2.947423650493351
852150,7655,19309,1.4249196039143626
852151,7655,19720,2.5807077899069335
852186,7656,19338,0.7969528683310018
852187,7656,19463,0.015274473920425247
852188,7656,19503,0.39304150237419233
852189,7656,19539,0.6774382252428041
852190,7656,19912,2.955732482015021
852225,7657,19798,4.339182137453253
852226,7657,19961,2.7877341968805065
852253,7658,19081,4.765721308860822
852254,7658,19343,4.444324620816495
852255,7658,19486,1.0314829791816271
852256,7658,19554,1.3540002554606683
852257,7658,19935,1.4681240522428707
852258,7658,19996,2.3342029892862737
852288,7659,19578,4.48568388301856
852307,7660,19584,1.7627767970139485
852308,7660,19941,1.0352728907168869
852334,7661,19081,1.6180747533170614
852335,7661,19732,3.0642978844234046
852336,7661,19927,3.6305876094828156
852337,7661,19945,2.1219662792950897
852377,7662,19630,2.3946357360489974
852378,7662,19845,4.1761826475543815
852412,7663,19727,0.5522505885599743
852413,7663,19963,2.73098426949492
852440,7664,19100,4.5390679397512415
852441,7664,19392,2.0052837638195697
852464,7665,19827,4.681090222289954
852465,7665,19861,4.395770802312748
852466,7665,19905,1.8422607932815094
852496,7666,19058,2.9307425513382235
852497,7666,19426,0.012703605747346747
852498,7666,19823,1.0299048565094082
852521,7667,19144,1.7975496028905718
852522,7667,19216,3.793551351468401
852545,7668,19864,4.0506187745118165
852579,7669,19778,1.239039456807896
852580,7669,19872,3.371199221189631
852603,7670,19360,0.10452478774913787
852604,7670,19549,1.9362383718828564
852605,7670,19849,3.342900366621215
852639,7671,19169,4.494690710987404
852640,7671,19459,4.657987928786913
852666,7672,19968,1.775876011334817
852690,7673,19244,4.106823694221214
852724,7674,19065,1.5803829007645087
852763,7675,19276,4.7630536779657
852809,7676,19170,0.14449692759620936
852810,7676,19268,1.9586504767946145
852811,7676,19293,2.3993083291387314
852812,7676,19968,4.708609661518776
852847,7677,19054,2.118275013890787
852848,7677,19984,1.3560495363147351
852890,7678,19440,1.3930020499790075
852891,7678,19647,4.034810358626825
852892,7678,19649,2.8576493659370037
852951,7680,19795,2.696098476324299
852970,7681,19614,2.948531809512685
853001,7682,19414,2.1439168538390563
853002,7682,19823,1.4353141808732355
853031,7683,19087,0.10293963363111058
853032,7683,19325,1.4434493921867764
853033,7683,19528,2.2264184438322436
853034,7683,19603,0.5766843825306578
853035,7683,19679,0.7237292215685415
853036,7683,19910,1.7322657793672458
853088,7685,19021,3.160591257673144
853089,7685,19062,0.996984648013568
853090,7685,19066,4.231273749348903
853091,7685,19196,4.387780658343297
853092,7685,19655,3.5032509720830025
853136,7686,19069,0.14191699774754207
853137,7686,19538,0.6861889323446901
853138,7686,19765,1.5843592612523087
853182,7687,19915,2.05423068834277
853210,7688,19313,4.303209200828414
853211,7688,19390,2.0975094242185603
853212,7688,19898,1.8842796707005878
853238,7689,19121,0.19640079376680442
853239,7689,19770,2.4326428100683186
853240,7689,19832,0.6273584310233676
853274,7690,19124,1.8243494802721227
853275,7690,19293,1.8432984329951352
853276,7690,19554,3.581724594323919
853277,7690,19972,4.3098804301740685
853314,7691,19071,3.238227644423433
853344,7692,19035,2.4914151335753902
853345,7692,19100,1.9988357540983555
853346,7692,19147,1.4310565306904195
853347,7692,19563,1.0253488119857597
853387,7694,19748,3.121466328226203
853388,7694,19887,3.626600695132338
853411,7695,19302,2.6113438728163185
853433,7696,19202,4.826740076616661
853434,7696,19989,4.337401869391997
853464,7697,19618,2.4419936829746614
853465,7697,19803,3.3026891983953206
853580,7701,19534,0.43271293716453163
853581,7701,19540,3.0715590478722494
853582,7701,19793,1.7888223276638604
853646,7703,19232,4.7566581881723575
853647,7703,19595,1.6252254904399162
853689,7704,19051,3.9176625348929512
853690,7704,19590,4.829640821454685
853691,7704,19780,2.1372369598047873
853715,7705,19029,4.071869185116814
853716,7705,19314,4.117514522459779
853717,7705,19572,0.2005562020990681
853718,7705,19623,1.3175180742220554
853719,7705,19695,1.1573926468960312
853753,7706,19149,3.1394695632734964
853754,7706,19392,0.39553853428673236
853774,7707,19286,0.7564541152506682
853775,7707,19395,3.8375504855134674
853803,7708,19127,0.14607548447976404
853804,7708,19222,4.282038554854029
853805,7708,19729,2.322967157629485
853847,7709,19070,1.4988134022040795
853848,7709,19399,3.1600610590380045
853866,7710,19301,2.3822694821462824
853867,7710,19461,4.469041674715978
853868,7710,19882,1.1196972481382268
853902,7711,19476,0.3287623340384671
853903,7711,19484,3.600742578001304
853904,7711,19877,0.30850748117207893
853965,7713,19976,0.11128219289213648
853997,7714,19624,4.987090834972624
854032,7715,19234,2.551671317689922
854033,7715,19594,1.7558830238977063
854034,7715,19857,4.3456236631379035
854067,7716,19534,3.9795224481393525
854068,7716,19722,4.798150874063138
854097,7717,19838,3.2738724858387993
854134,7718,19140,3.089788110936314
854135,7718,19499,3.8788593216790956
854156,7719,19175,4.856399146012259
854157,7719,19604,2.4576580476900602
854211,7721,19239,3.828287615548964
854212,7721,19724,1.0572550266954084
854296,7724,19436,1.8058338477522344
854297,7724,19475,2.2717203409674465
854298,7724,19676,2.891957630248416
854327,7725,19687,4.18488465200419
854354,7726,19038,3.20127069149358
854381,7727,19081,0.036500567846113885
854382,7727,19491,3.489867231685265
854383,7727,19686,1.300013129674319
854384,7727,19696,4.248990277155718
854385,7727,19874,4.920954199572258
854423,7728,19448,1.3767293757987171
854508,7730,19389,2.62109475267788
854509,7730,19725,0.32780096368053013
854554,7732,19476,0.8080749586580926
854555,7732,19537,3.6577713697717993
854622,7734,19030,3.8084822115889376
854623,7734,19725,3.2902030979358283
854624,7734,19768,3.6900963156314175
854677,7736,19054,0.8210490441999058
854678,7736,19662,2.534779860287675
854703,7737,19885,4.736072715133585
854729,7738,19304,0.13591761612396114
854768,7739,19086,4.635364021562879
854769,7739,19288,0.42039181197694675
854770,7739,19483,1.55329688996528
854799,7740,19284,1.3696537912487383
854800,7740,19479,1.4240863950489235
854801,7740,19859,0.06649328593414494
854841,7741,19792,1.7594801321576075
854842,7741,19820,0.7775361668123265
854865,7742,19102,4.210518148286361
854866,7742,19874,3.510146729072538
854904,7743,19779,1.0840162425304734
854905,7743,19859,1.4314712154521736
854906,7743,19909,3.174656789409487
854907,7743,19926,2.2337817292824975
854928,7744,19054,4.643943915761345
854929,7744,19198,2.036225994089025
854930,7744,19366,3.9676375973649973
854931,7744,19576,3.9637834031916612
854958,7745,19574,0.043177250556070135
855001,7747,19413,1.4973652003067301
855034,7748,19357,2.0165002974555786
855035,7748,19624,3.2005970167238273
855134,7751,19267,4.641243215651355
855135,7751,19349,0.8034978229796974
855136,7751,19615,1.9457777901999584
855137,7751,19801,1.2897095417980715
855184,7753,19224,0.2524630293124658
855185,7753,19781,2.410852040364137
855208,7754,19932,3.162781935454043
855237,7755,19790,0.39949656935938715
855238,7755,19958,0.5970387787752007
855264,7756,19494,3.3549935003877858
855265,7756,19507,3.3140080762814685
855266,7756,19925,4.380161668374591
855290,7757,19007,0.193340108683015
855291,7757,19944,1.8736437015472736
855327,7758,19826,3.1293293368284347
855354,7759,19370,1.227826439012278
855355,7759,19410,2.1513681520732177
855372,7760,19464,4.118681779444292
855373,7760,19590,2.5065841571411633
855410,7761,19162,3.4804566463931246
855411,7761,19876,4.494619777162257
855429,7762,19421,4.765978580203206
855483,7764,19029,4.342590705394218
855484,7764,19657,0.17505518651890484
855485,7764,19878,3.340683989212265
855520,7765,19701,3.683625536897735
855521,7765,19936,1.1941729628088271
855551,7766,19198,1.3119458792033685
855579,7767,19106,3.455020984573074
855580,7767,19140,3.9927031607749597
855600,7768,19776,2.7676845924598177
855601,7768,19840,2.8298666787787274
855639,7769,19814,2.9474617254291364
855640,7769,19962,1.0166516646856745
855704,7771,19065,0.24141768012776288
855705,7771,19272,1.2834042615819752
855706,7771,19407,3.0647772424776103
855707,7771,19723,1.3977709174288244
855736,7772,19042,1.59354540390859
855737,7772,19343,3.1568647214618215
855758,7773,19651,1.363009221366191
855773,7774,19084,3.8057142988723807
855774,7774,19673,3.354397563830292
855796,7775,19602,2.917130256692009
855820,7776,19107,3.470408411385259
855821,7776,19586,3.0960913289182788
855853,7777,19030,0.5257527367618647
855854,7777,19090,0.2637014592009451
855855,7777,19441,0.8620066664088588
855897,7778,19047,1.0219895446711642
855898,7778,19441,0.18123319630739154
855899,7778,19520,1.255179237099222
855928,7779,19168,0.7878366816627341
855929,7779,19457,0.6723714722056517
855956,7780,19142,1.19360696385254
855957,7780,19770,0.1251212082712172
855987,7781,19530,1.2472718898463824
855988,7781,19574,1.7452922595348552
856045,7783,19694,1.568372390332824
856086,7784,19095,0.41599340399709195
856087,7784,19415,0.28671912317699
856088,7784,19533,3.4838674508045457
856089,7784,19972,1.2908178483878563
856116,7785,19577,0.7773620261369835
856117,7785,19612,3.0872512212997276
856118,7785,19890,3.253003627949738
856177,7787,19185,1.2333555592920908
856178,7787,19318,0.32984537492666055
856179,7787,19434,3.6584234815092618
856200,7788,19501,4.894019403135796
856201,7788,19748,4.640501322810876
856202,7788,19951,2.171007287297643
856247,7789,19047,3.224613279070555
856248,7789,19592,3.870237306374324
856270,7790,19390,1.09647933085669
856271,7790,19598,4.807925942485229
856303,7791,19149,4.7398868749973335
856304,7791,19392,3.7721816358828493
856305,7791,19544,0.35160327194035224
856306,7791,19850,0.8069977544842122
856334,7792,19246,1.930488438708002
856335,7792,19259,1.5482208262343
856336,7792,19628,1.9520820980915188
856357,7793,19652,4.880856902089892
856401,7794,19033,3.20139109946002
856402,7794,19177,2.1339380824375125
856403,7794,19931,2.861778735387159
856404,7794,19999,0.4721315585609248
856452,7796,19508,0.005780498329978623
856481,7797,19354,1.1200455203901964
856482,7797,19361,3.0131064308400077
856515,7798,19390,4.714871128089289
856532,7799,19768,3.806092995475301
856563,7800,19025,4.106504555892483
856564,7800,19181,1.7269068434201333
856565,7800,19659,2.037415171482108
856566,7800,19737,0.5635560939402956
856597,7801,19099,2.0765024833520735
856598,7801,19902,1.8948993060044883
856599,7801,19938,2.5342164297131955
856621,7802,19875,4.835948908241455
856622,7802,19981,2.3339022787347403
856654,7803,19092,1.8265945447016707
856655,7803,19663,0.33518619316379505
856696,7804,19061,0.5951225084165462
856697,7804,19179,4.867543719166359
856727,7805,19058,0.0050364003453085004
856728,7805,19076,3.835419525113854
856729,7805,19851,3.2734904310679096
856754,7806,19330,0.27667914998508514
856755,7806,19415,0.8484337206657966
856789,7807,19615,3.149805810326133
856817,7808,19443,1.3431159697961674
856818,7808,19748,0.7923250191877029
856819,7808,19958,2.223279551847639
856820,7808,19978,1.7806149094737433
856868,7810,19842,4.755336742901859
856894,7811,19129,2.7400910166985257
856895,7811,19312,1.0711138244489908
856896,7811,19510,3.0789853057561807
856897,7811,19736,2.478130007405473
856898,7811,19747,0.2728196549725065
856899,7811,19942,3.2287270852507657
856923,7812,19100,2.8288253835802286
856924,7812,19373,1.2471924533477514
856953,7813,19494,3.7317298694039387
857011,7815,19107,0.9084732571901971
857012,7815,19386,4.628087291836735
857013,7815,19645,0.21464802170391317
857014,7815,19998,1.4183007083850723
857038,7816,19000,0.32265484750521045
857039,7816,19535,2.0706817571293583
857040,7816,19879,0.6730845273710934
857089,7818,19156,1.0882061399859877
857090,7818,19506,0.34006951363502735
857091,7818,19791,3.9446788836092606
857092,7818,19990,0.13810863026893772
857145,7820,19822,3.1707935259279383
857146,7820,19853,0.7081984790706553
857175,7821,19632,0.6473650396927222
857207,7822,19142,0.6039500982793394
857208,7822,19334,3.71332679232748
857209,7822,19905,0.24658488558632674
857245,7823,19785,2.8873672971409396
857273,7824,19029,0.3580544631884647
857274,7824,19747,0.6399425442006723
857299,7825,19279,0.6241313822314126
857300,7825,19397,4.0535361031589
857301,7825,19605,1.3979292298822932
857302,7825,19724,2.4366113883268126
857333,7826,19320,1.7964711289982431
857334,7826,19588,0.43575560233084343
857363,7827,19903,0.6433477420991501
857392,7828,19635,2.582381641494624
857417,7829,19122,1.0286897068700585
857418,7829,19263,0.09553139021550416
857419,7829,19420,4.222744348090817
857420,7829,19437,1.9396858455370525
857446,7830,19214,4.473886693685704
857447,7830,19388,2.7271199096291703
857448,7830,19414,0.9565056445093445
857449,7830,19839,4.8298515006819525
857450,7830,19873,0.5457297388158544
857484,7831,19185,3.928967582993113
857485,7831,19980,2.018132981307666
857530,7833,19229,2.5084042822431245
857531,7833,19710,2.1695557699032726
857532,7833,19806,2.64475897436899
857533,7833,19884,1.6835181900778717
857558,7834,19021,3.046220291414703
857559,7834,19565,3.4981751738783546
857560,7834,19808,0.5680031222761928
857586,7835,19273,0.4300637880511854
857623,7836,19143,4.319807953883946
857624,7836,19979,4.904450667654278
857652,7837,19290,2.3402570346878675
857653,7837,19437,0.5822894184004612
857654,7837,19480,4.923124162625168
857690,7838,19099,2.9375243708997143
857691,7838,19439,0.5429062760904707
857719,7839,19103,0.8759604612775651
857756,7840,19008,4.184711936485657
857757,7840,19046,2.2704213387357908
857758,7840,19392,0.06948425349894427
857759,7840,19538,4.912635756667373
857760,7840,19595,4.1404456082079495
857761,7840,19846,3.317826357269589
857790,7841,19244,4.270947043799501
857791,7841,19351,2.3025382547793143
857792,7841,19996,1.4006008209074134
857819,7842,19003,1.3294425816175344
857820,7842,19047,4.851081620950648
857821,7842,19349,0.923800045385833
857822,7842,19726,0.1935472275433453
857823,7842,19996,0.8599695280329434
857858,7843,19091,3.121970825625984
857859,7843,19123,2.395616499939228
857860,7843,19277,1.796356486760045
857861,7843,19416,0.9725309750520389
857901,7844,19364,3.271630193279041
857902,7844,19728,3.6397867308743237
857942,7845,19277,0.5871956542619094
857943,7845,19366,4.827758622322323
857944,7845,19491,2.081034790606217
857980,7846,19919,4.329515764597681
858009,7847,19395,4.59693181438395
858010,7847,19765,1.6750939153823978
858011,7847,19997,0.6079430628045945
858065,7849,19283,2.8783565544654492
858066,7849,19720,3.124696376820344
858088,7850,19741,3.5738957996467144
858089,7850,19807,1.5361168666725766
858090,7850,19988,3.5662877922953236
858091,7850,19993,3.5108846498428816
858125,7851,19121,1.2972967954758585
858126,7851,19612,2.85554049484066
858127,7851,19737,1.7290575904849192
858128,7851,19776,3.2574315974426096
858181,7853,19681,1.5276071903243986
858199,7854,19050,4.813842148105656
858200,7854,19727,0.43442664614100845
858267,7856,19663,4.724558757069836
858268,7856,19795,1.350651880698082
858282,7857,19095,0.7611264168387094
858283,7857,19561,3.3793304470029684
858305,7858,19120,0.34993714746775983
858330,7859,19023,0.46591370973816326
858331,7859,19060,3.450352732984209
858332,7859,19327,2.041585776328187
858333,7859,19598,1.185895202962965
858334,7859,19696,1.5480572863696995
858335,7859,19933,3.981491765388756
858368,7860,19050,4.472906225176562
858369,7860,19434,2.532912851792312
858370,7860,19858,3.4763421928314093
858400,7861,19115,4.63344614163602
858401,7861,19405,4.6816510238148465
858402,7861,19793,4.35744356550361
858403,7861,19922,4.775348457349126
858433,7862,19046,0.6342278484814984
858458,7863,19626,4.04970265700943
858459,7863,19940,0.3572453372583251
858532,7865,19359,0.7323442058785762
858533,7865,19402,4.771011340128171
858534,7865,19445,1.0931878354163245
858535,7865,19757,1.099421939393438
858595,7867,19175,2.3420511613040143
858596,7867,19234,0.041658987648636736
858597,7867,19730,4.035395120544566
858622,7868,19394,2.436182142455372
858656,7869,19277,3.7498957336629113
858657,7869,19365,0.7483419194330115
858698,7870,19308,2.0891723723304967
858699,7870,19479,2.2940958170907426
858725,7871,19348,0.8769891993134937
858726,7871,19472,2.9853316946971065
858748,7872,19573,2.86457044363161
858749,7872,19977,2.4745730906474646
858770,7873,19496,0.11447279974633406
858771,7873,19969,0.20330032290372113
858786,7874,19553,3.5619166821168546
858787,7874,19629,1.2802328344404879
858820,7875,19164,1.6250094766735406
858821,7875,19937,2.7442477799695015
858851,7876,19124,2.9183915319697675
858877,7877,19388,1.3599313207047448
858878,7877,19713,3.487238493032814
858879,7877,19725,2.6907112942951663
858904,7878,19179,1.5586418564744626
858905,7878,19218,2.2715998836871183
858906,7878,19547,2.190837587902311
858907,7878,19826,2.4713126093816467
858908,7878,19896,4.997127809909699
858973,7880,19418,0.27565384283913974
858974,7880,19904,4.972973363378505
858996,7881,19001,4.539319702431811
858997,7881,19458,2.178758760579298
859041,7882,19124,3.047639625090908
859042,7882,19885,1.0248125659177365
859076,7883,19283,0.05998625496427601
859121,7885,19026,1.5890033360580869
859122,7885,19030,2.0014378704516016
859123,7885,19037,1.5203374815078197
859124,7885,19850,0.4084538057262921
859194,7888,19497,3.4439185531948313
859231,7889,19369,2.407694507792626
859232,7889,19596,2.928677364300289
859233,7889,19707,3.186577813511779
859260,7890,19186,1.2355513978743722
859261,7890,19721,4.478139168604091
859310,7892,19176,2.022115580098883
859311,7892,19343,2.450108600643339
859312,7892,19880,2.6345057943415067
859336,7893,19178,2.299975085673634
859337,7893,19290,2.423382720471652
859338,7893,19472,4.830607420711662
859339,7893,19994,4.539036476286628
859363,7894,19054,4.820497768734246
859364,7894,19302,0.755324767336128
859389,7895,19475,4.652191206996016
859412,7896,19852,3.282337498564286
859454,7897,19260,1.5502000237559588
859455,7897,19390,0.06868682047296404
859456,7897,19452,4.831635895305531
859457,7897,19941,1.4185964785028526
859488,7898,19029,0.7453104364934993
859489,7898,19962,0.20323382122406086
859549,7900,19090,0.8232479355428474
859550,7900,19304,3.3059168683333553
859551,7900,19357,2.034318782091848
859576,7901,19170,4.429206402465872
859577,7901,19187,3.607629906988476
859578,7901,19718,3.3228174996772184
859630,7903,19518,4.514141949389153
859692,7905,19387,2.4468854008922096
859693,7905,19541,0.9638930264946788
859694,7905,19780,1.6775752322752224
859695,7905,19974,0.14392109406977993
859722,7906,19567,3.453515973118102
859723,7906,19764,4.71095597868087
859757,7907,19701,1.9163933502620782
859758,7907,19738,2.8961534548142334
859786,7908,19119,3.5609639272067426
859847,7910,19540,2.110154102878351
859896,7912,19028,2.1971236961975067
859897,7912,19718,4.040324603198155
859951,7914,19099,1.0197174048393438
859952,7914,19349,4.8054853146691014
859953,7914,19537,1.1520905901534018
859954,7914,19895,1.7319023439376076
859985,7915,19336,1.7706032266610383
859986,7915,19760,4.220379794239454
859987,7915,19924,3.086636285888067
860018,7916,19999,0.006584884996667095
860053,7917,19019,0.7696239171395552
860054,7917,19862,3.180766136628904
860108,7919,19002,2.9842348439606043
860109,7919,19079,4.014215926501573
860110,7919,19083,0.5565832532124149
860111,7919,19279,3.5241685082917713
860112,7919,19829,1.5317152733350463
860113,7919,19939,1.088897827963654
860146,7920,19216,4.856836489026353
860147,7920,19580,3.708117529880858
860148,7920,19833,2.4408364001941396
860149,7920,19887,0.1885479162914394
860179,7921,19142,4.899118962902874
860180,7921,19152,1.7329114374753662
860181,7921,19166,1.7583780448835
860182,7921,19934,4.863055424083095
860249,7923,19014,2.9943720980621795
860250,7923,19435,2.019801218607113
860251,7923,19932,2.971021946972256
860281,7924,19067,2.17549902624125
860282,7924,19214,4.317700292313429
860283,7924,19825,0.3571549197116075
860284,7924,19874,3.8289410741733594
860328,7925,19397,1.4092550388468923
860329,7925,19601,1.1111453036683567
860384,7928,19103,2.036546763540094
860385,7928,19621,0.37793693331627576
860386,7928,19634,0.9198614116163484
860402,7929,19195,3.283947092440045
860403,7929,19280,0.8913084005696392
860404,7929,19475,1.393124969642261
860405,7929,19543,4.067102084375216
860466,7931,19118,2.429548946029707
860467,7931,19530,3.9986021004177568
860468,7931,19607,2.8208295320052965
860469,7931,19646,1.8008821280806715
860509,7932,19209,1.3044864017361872
860510,7932,19211,4.351808688917164
860511,7932,19468,1.6074145765145953
860524,7933,19694,0.474758864704769
860561,7934,19032,1.6604874938777958
860562,7934,19045,3.2331184882505504
860563,7934,19113,1.169894548642052
860564,7934,19287,4.81337967449721
860589,7935,19133,2.891563907731353
860590,7935,19546,2.656811461111928
860591,7935,19807,3.3246520645884763
860592,7935,19897,2.2652127066719983
860593,7935,19977,2.5602087711674515
860618,7936,19868,1.403497610258525
860638,7937,19451,2.8653272954181497
860639,7937,19635,3.5201764831666704
860640,7937,19958,3.4181241549813715
860660,7938,19160,4.532961288147778
860661,7938,19993,1.1438604116126594
860682,7939,19084,2.9086571303889035
860683,7939,19089,3.375459986589861
860710,7940,19366,1.0042797543019915
860755,7942,19704,3.235762911421581
860791,7943,19045,4.976416376657909
860847,7945,19182,2.536858045862656
860848,7945,19281,0.4664715550448095
860849,7945,19626,4.752202891901364
860874,7946,19508,4.514211146365342
860895,7947,19345,0.9465486537579582
860896,7947,19367,1.2485014671200123
860897,7947,19615,0.5571228896569513
860898,7947,19978,2.1923718243558046
860927,7948,19277,4.2121913345985025
860928,7948,19760,3.772019328922026
860981,7950,19055,3.320596249031078
860982,7950,19732,1.171028535249673
861010,7951,19141,2.486610278193446
861011,7951,19159,2.873254418884682
861012,7951,19438,4.782595623050156
861013,7951,19835,3.864868726143805
861045,7952,19400,3.052572144839165
861077,7953,19821,1.673699882925927
861078,7953,19905,0.8772929965430432
861079,7953,19912,3.6280833526256613
861108,7954,19587,1.9996836835774197
861136,7955,19047,0.42510575817999274
861137,7955,19607,0.6393818065095941
861197,7957,19588,1.8982805983719415
861226,7958,19242,2.3821493253396837
861227,7958,19995,0.6588744316944595
861257,7959,19098,0.4009254415510144
861258,7959,19261,1.9167458197587994
861259,7959,19300,2.0659886919779096
861260,7959,19375,0.7135637578508575
861261,7959,19593,1.612169102857695
861262,7959,19708,4.620144493110446
861283,7960,19200,4.121224124663315
861284,7960,19953,1.269228925173937
861311,7961,19022,4.555146697549316
861312,7961,19107,2.597826571770721
861313,7961,19276,0.6259394166725535
861314,7961,19935,0.7398333194987888
861315,7961,19991,1.0020016890495231
861347,7962,19036,1.9203490184150356
861348,7962,19589,0.916610472950582
861387,7963,19197,2.665729731323909
861388,7963,19567,3.9130064771589765
861389,7963,19638,3.6877818183286735
861390,7963,19803,1.1827628751367503
861426,7964,19141,0.6682019104458192
861427,7964,19470,2.854113658282753
861452,7965,19360,1.1355262982648517
861467,7966,19061,3.2634072298090198
861468,7966,19296,1.9886147794407298
861469,7966,19465,4.878712172432086
861494,7967,19056,3.1745537893971005
861495,7967,19291,4.50844596052729
861496,7967,19948,0.7631949749914957
861522,7968,19395,3.5005179411641034
861556,7969,19605,1.4034989328183505
861557,7969,19870,3.6518255884063864
861591,7970,19503,2.7103264160417972
861614,7971,19554,4.122133381687467
861615,7971,19689,2.8446448444466244
861643,7972,19103,2.0685884993082277
861644,7972,19621,1.5556466446256356
861686,7973,19275,4.8838638441482125
861687,7973,19578,4.064352752762822
861713,7974,19314,3.954753517235019
861714,7974,19618,3.46409806051228
861745,7975,19034,0.9397701544515552
861746,7975,19727,0.0058779551216242565
861763,7976,19477,4.063307278173028
861821,7978,19686,0.5288675468727683
861838,7979,19523,4.0058781590695345
861839,7979,19743,0.3471248911099367
861840,7979,19943,3.868020542761837
861841,7979,19973,2.069003956697877
861874,7980,19022,1.8067523198276259
861875,7980,19161,4.484590635140105
861876,7980,19187,4.497696776091123
861877,7980,19339,2.885223013438139
861878,7980,19372,3.6131051152187794
861879,7980,19591,1.1249553903283465
861880,7980,19711,0.25599743873802705
861917,7981,19192,0.7568394893347469
861918,7981,19977,2.7695983083791638
861946,7982,19062,2.4816242138039963
861966,7983,19210,2.8390595872409996
861967,7983,19243,1.4118395784598552
861968,7983,19385,2.128330087142889
861969,7983,19404,4.63764742221466
861970,7983,19437,1.0560773081104595
861971,7983,19749,3.326647773780642
861994,7984,19384,1.1757720232213653
861995,7984,19536,3.8789415467415616
862036,7986,19046,3.031178807240225
862037,7986,19766,0.5716407035165183
862064,7987,19036,4.961088478974655
862065,7987,19512,4.615736131830821
862066,7987,19975,1.8157950522495518
862094,7988,19246,4.064280562506016
862095,7988,19735,3.703099852026334
862121,7989,19539,0.1002717345866494
862152,7990,19606,3.59698900332666
862190,7991,19857,1.9714762757369575
862211,7992,19110,3.466889081389592
862234,7993,19278,4.611394938138701
862235,7993,19544,1.0891950110916375
862236,7993,19955,0.0762647315458953
862257,7994,19253,0.24298301963327051
862258,7994,19348,2.497279055137129
862259,7994,19389,3.167633445429842
862291,7995,19786,1.8764956255827503
862312,7996,19707,1.144954248202295
862339,7997,19696,1.342135962326887
862368,7998,19016,0.08342278262205849
862369,7998,19227,4.062433275501843
862391,7999,19603,4.565819465156808
862392,7999,19778,3.2589428701449434
862393,7999,19797,0.8912129441447408
862394,7999,19912,4.277725143818759
862423,8000,19072,1.0998912501864178
862445,8001,19605,3.9505158910215337
862486,8002,19299,3.709261581820105
862487,8002,19434,2.863576581113837
862488,8002,19857,1.8225025907233277
862489,8002,19967,3.527611936888218
862521,8003,19176,3.4292378505066305
862522,8003,19617,0.9689605894025699
862555,8004,19478,0.44639603669467565
862575,8005,19201,0.6845349953010355
862603,8006,19019,3.7613231511857013
862604,8006,19240,0.6473109873878413
862605,8006,19258,4.1390940219686865
862606,8006,19840,0.9278603322152501
862634,8007,19123,4.396968432245292
862666,8008,19144,1.8747670708216297
862667,8008,19678,2.438074260248133
862695,8009,19070,0.15984262695150908
862732,8010,19053,2.9102785167418066
862733,8010,19198,1.4742015299994864
862734,8010,19861,4.482883593825568
862760,8011,19318,2.1521394988158504
862812,8013,19481,1.7809667098000244
862813,8013,19571,1.3777233028136426
862814,8013,19886,4.967156332460487
862868,8015,19096,3.9249264820740177
862869,8015,19176,0.962634568822513
862892,8016,19190,4.885280471727639
862917,8017,19438,0.49199853727668996
862918,8017,19831,3.2318113601370895
862956,8018,19850,2.4102801918124372
862980,8019,19204,2.0470873084424985
862981,8019,19364,2.9279739269486385
863033,8021,19160,2.6309488576242623
863034,8021,19317,0.9951434878517179
863035,8021,19472,0.1258821787053016
863036,8021,19726,1.7357023143513568
863065,8022,19138,2.332719517628165
863066,8022,19305,1.8496014058795835
863143,8024,19479,3.251540855056452
863144,8024,19541,2.1076058405614315
863145,8024,19982,1.1800269204405311
863194,8026,19046,0.7925915927022492
863195,8026,19085,4.502863496024137
863196,8026,19872,3.5329351670244225
863212,8027,19339,1.1523953384713974
863213,8027,19595,2.2278651040507524
863246,8028,19648,2.0692360461246766
863247,8028,19665,3.3047558597662614
863272,8029,19632,1.0220777241642272
863297,8030,19137,1.6248189900306493
863298,8030,19360,0.7498526520305615
863299,8030,19371,1.0242248890302648
863300,8030,19995,3.1518732177739466
863321,8031,19925,0.19320996349851127
863352,8032,19011,1.0811144317398258
863353,8032,19431,3.4424343010246403
863383,8033,19838,2.5501365394043134
